bd_upazila_distance_to_coast
centroid_lat,centroid_lon,distance_km,upazila
22.209331930880200,92.33990692617330,34.94751329587130,Rowangchhari
24.492214977772500,89.51567363013290,124.43178897078200,Royganj
22.999852413858000,90.73095976989860,0.0,Roypur
23.960021333641000,90.87196561006340,33.72576240183900,Roypura
22.012638665145700,92.42926983641610,35.94115024208770,Ruma
23.81271126392340,90.53877338842490,13.98880199736210,Rupganj
22.820092970842900,89.63615359558770,43.51155487467580,Rupsa
23.73467279317250,90.44208395070590,15.820190079073700,Sabujbagh
23.49585364992560,90.05250188156810,7.783322436190810,Sadarpur
25.394722101328600,89.42636447862130,218.02315437538900,Sadullapur
25.123325923225000,89.56380271787190,182.20168509228800,Saghatta
25.802893563330100,88.92202868682400,283.75323964527800,Saidpur
24.30658579723760,90.17289971706970,70.62799691626210,Sakhipur
23.420025666222100,89.79965600949000,39.64777684866510,Saltha
22.52472958986970,91.45351009582390,0.0,Sandwip
24.042191943069000,89.51682142019510,84.67373765297010,Santhia
25.1181489051428,88.53025651941610,239.12831680577000,Sapahar
24.1032796874244,91.11219999726960,65.45947597716070,Sarail
22.110381666523200,89.80814095530780,0.0,Sarankhola
24.881120251491700,89.61400514385150,152.81547803587400,Sariakandi
24.718481793644,89.83046953918790,128.2246913137930,Sarishabari
22.105158747546500,92.05951610759040,7.533246239889620,Satkania
22.720927766632200,89.038652662355,47.97350547702470,Satkhira Sadar
23.95753620751110,90.00165581502730,50.149741603953900,Saturia
23.881022556688700,90.28078021871600,22.71885400480150,Savar
22.99242922664760,91.2121157378712,15.388683775341600,Senbagh
23.597659414509900,90.35649216057290,3.536017257673800,Serajdikhan
23.81189390436650,90.34739398024750,26.94366735471500,Shah Ali
24.40294439346710,88.60858150082280,194.74121337620600,Shah Makhdum
23.73247697470500,90.39914447153880,16.839704590193700,Shahbagh
24.162777596301900,89.63011445320520,86.55200923966140,Shahjadpur
23.208674491971100,90.95697176817660,21.371822457697800,Shahrasti
23.663387569382,89.24218176856710,91.80319502932640,Shailkupa
24.760076122599300,89.37493300745430,159.5291286557960,Shajahanpur
23.34810949529500,89.35853791094440,79.10128050083960,Shalikha
23.216070008320000,90.31587781109010,10.871017441233300,Shariatpur Sadar
23.04489338221630,88.94073456774130,82.21935320281870,Sharsha
23.76997617442820,90.37587471644550,20.679767409344000,Sher-e-bangla Nagar
24.62909954796430,89.42237847232550,139.79492426620400,Sherpur
24.992909336345100,90.01988701017650,151.00492193738000,Sherpur Sadar
23.37542829093920,90.1742332884707,0.0,Shib Char
23.838302712298500,89.81016482961900,49.56016008148780,Shibalaya
25.016489270685800,89.30670348984340,186.92964485330100,Shibganj
24.704385977816000,88.15479336257690,238.609845905226,Shibganj
24.02597530459160,90.74532713474050,37.36925905081980,Shibpur
22.06875839719340,89.17930420748040,0.0,Shyamnagar
23.69711214221510,90.43006772321630,12.203894474526100,Shyampur
23.78330890388400,90.15435014764410,26.86444884490460,Singair
24.524124569218100,89.1860242046513,147.19404611104800,Singra
24.494106916396500,89.6884800474561,110.8345092358360,Sirajganj Sadar
22.55884688231140,91.6828611059064,0.0,Sitakunda
22.81987600506300,89.54221669169090,52.115175548409400,Sonadanga
22.86106675413890,91.39554011991230,0.0,Sonagazi
23.026275971070700,91.07770529835070,27.657219785753500,Sonaimuri
23.675566810045000,90.593329595264,0.0,Sonargaon
24.99697290596070,89.51400507146980,176.4448129187110,Sonatola
25.165634053388900,89.95490812568000,170.12430978088800,Sreebardi
24.30102259205250,91.69795783260530,117.51825077203600,Sreemangal
23.5469372444916,90.26322514867740,3.227929981331380,Sreenagar
24.20517062795170,90.44311324770400,46.65027315855800,Sreepur
23.596262825912700,89.42446982006740,73.20889364273990,Sreepur
22.620142134554400,91.15158539462590,0.0,Subarnachar
23.89666768579760,89.51274822721960,72.71763783158740,Sujanagar
24.686313492564900,91.25707406157670,122.8497475420150,Sulla
25.05077409339460,91.3954415184311,162.6621573509310,Sunamganj Sadar
25.51004438967470,89.56393549644420,216.27282933349300,Sundarganj
23.713812858475000,90.41735734939190,14.27353568550460,Sutrapur
24.94127182020740,91.84743765281890,182.1623211240230,Sylhet Sadar
25.128110800363400,91.16336528204180,165.62233612694400,Tahirpur
22.74001739402320,89.2105972568924,40.91968539203790,Tala
24.256409800310900,89.86612728845720,84.70739185420610,Tangail Sadar
24.620241012656300,88.5310822015425,204.96788984903100,Tanore
25.78063674627430,89.03326024160230,276.06442157861200,Taraganj
24.55017485135300,90.89074510029120,101.38152650416600,Tarail
24.443155104715100,89.35812506952800,128.99633317811500,Tarash
22.43886930416020,90.85787750006270,0.0,Tazumuddin
23.762836662953800,90.3916942030326,20.069347450671700,Tejgaon
23.76434032199810,90.40296804571100,20.2927196758553,Tejgaon Ind. Area
20.992155480130200,92.22369059149570,0.0,Teknaf
26.51352838065340,88.4298644338314,370.02430644268700,Tentulia
22.912620128930800,89.65433773336120,52.263999786788700,Terokhada
26.07063687463620,88.4644524389111,323.72203720456600,Thakurgaon Sadar
21.637043126630400,92.5310251543719,35.93146861310230,Thanchi
23.589589743273600,90.79699325691460,2.2656701410730500,Titas
23.476009154650000,90.45263884311790,0.0,Tongibari
24.56383271751240,90.40940927166580,95.14049929507790,Trishal
22.92542893257890,89.90444657185080,40.46487454171530,Tungi Para
23.859975976288600,90.36665465168890,28.25427617382660,Turag
21.22928671115790,92.11593863518200,0.0,Ukhia
25.689091490793500,89.66890777770130,235.4400642744880,Ulipur
24.32733995355960,89.51809116963620,106.72682686043400,Ullah Para
23.874634906918700,90.44482046329020,29.178608620930800,Uttar Khan
23.872160242419900,90.394111381482,30.81953366685420,Uttara
22.865583404875500,90.16604494142920,11.975236753309200,Wazirpur
24.926119889887800,92.36721591825350,214.86885871895600,Zakiganj
23.365506493738100,90.31818108153500,0.0,Zanjira
22.465500516052400,89.93427817699720,0.0,Zianagar
